
          ---- Changes of mineral abundance (or/and exchanged species concentrations) vs. grid blocks at specified times ----

 
   Unit: 
    - SMco2: Total CO2 sequstered in mineral phases in  kg/m**3 medium
    - Permeability in  m**2
    - Minerals: Changes of abundance in volume fraction      
 
VARIABLES =X,       Y,        Z,      T,   SMco2 , Porosity,   Permeabi., anhydrite  ,halite     ,calcite    ,magnesite  ,quartz     ,dolomite-2 ,kaolinite  ,siderite-2 ,ankerite-2 ,pyrite-2   ,dawsonite  ,illite     ,oligoclase ,smectite-na,k-feldspar ,chlorite   ,hematite   ,smectite-ca,albite~low ,
ZONE T= "0.000000E+00 yr"  F=POINT
      0.017      0.017    -0.062 120.000  -0.00252   0.97081  0.10025E-16  0.0000E+00 -0.8049E-03 -0.1058E-06  0.0000E+00  0.0000E+00 -0.1780E-05  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.4505E-15  0.0000E+00  0.0000E+00
      0.017      0.017    -0.013 120.000   0.00000   0.99996  0.99989E-17  0.3671E-04  0.0000E+00  0.6413E-11  0.6521E-14  0.0000E+00  0.2473E-11  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1446E-11  0.0000E+00  0.0000E+00
ZONE T= "0.342239E-03 yr"  F=POINT
      0.017      0.017    -0.062 120.000  -0.00299   0.97092  0.10028E-16  0.0000E+00 -0.9166E-03 -0.1236E-06  0.0000E+00  0.0000E+00 -0.2112E-05  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.6323E-15  0.0000E+00  0.0000E+00
      0.017      0.017    -0.013 120.000   0.00000   0.99996  0.99989E-17  0.3671E-04  0.0000E+00  0.7695E-11  0.7824E-14  0.0000E+00  0.2967E-11  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1446E-11  0.0000E+00  0.0000E+00
ZONE T= "0.570398E-03 yr"  F=POINT
      0.017      0.017    -0.062 120.000  -0.00477   0.97127  0.10039E-16  0.0000E+00 -0.1263E-02 -0.1875E-06  0.0000E+00  0.0000E+00 -0.3377E-05  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1867E-14  0.0000E+00  0.0000E+00
      0.017      0.017    -0.013 120.000   0.00000   0.99996  0.99989E-17  0.3669E-04  0.0000E+00  0.1282E-10  0.1304E-13  0.0000E+00  0.4942E-11  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1446E-11  0.0000E+00  0.0000E+00
ZONE T= "0.684478E-03 yr"  F=POINT
      0.017      0.017    -0.062 120.000  -0.00563   0.97138  0.10043E-16  0.0000E+00 -0.1377E-02 -0.2165E-06  0.0000E+00  0.0000E+00 -0.3986E-05  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.2812E-14  0.0000E+00  0.0000E+00
